,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
884,1.16036E+18,1.16036E+18,8/11/2019,hughjas87946551,You ever been so  depressed you can’t even get it up?,['#depressed'],You ever been so #depressed you can’t even get it up?,1
892,1.16034E+18,1.16034E+18,8/11/2019,deb0304,"Such is my life! Too many weekends lost this summer to the damn IBS! So, so sick of it!   pic.twitter.com/z3Kw5dKl6K","['#depressed', '#ibs']","Such is my life! Too many weekends lost this summer to the damn IBS! So, so sick of it! #Depressed #IBS pic.twitter.com/z3Kw5dKl6K",1
895,1.16033E+18,1.16033E+18,8/10/2019,jasmine77757169,"Another year of me not going to beautycon ?????? , seriously worst day of my life ",['#depressed'],"Another year of me not going to beautycon ?????? , seriously worst day of my life #depressed",0
896,1.16032E+18,1.16032E+18,8/10/2019,jhowzee,"Someone has told me, ""You have very pretty eyes and a smile.. but it's hard to ignore the Hurt, sadness & disappointment behind it."" ??",['#depressed'],"Someone has told me, ""You have very pretty eyes and a smile.. but it's hard to ignore the Hurt, sadness & disappointment behind it."" ??#depressed",1
897,1.16032E+18,1.16032E+18,8/10/2019,abbyvictoriaaaa,Saturday nigjt watching this is england 90,['#depressed'],#depressed Saturday nigjt watching this is england 90,0
900,1.16031E+18,1.16031E+18,8/10/2019,semsannen_,Timmy said I changed  I'm depressed eboy now,['#depressed'],Timmy said I changed  I'm #depressed eboy now,0
902,1.1603E+18,1.1603E+18,8/10/2019,narutohero7,I'm running out of time. I don't know what I'm gonna do right now.,['#depressed'],I'm running out of time. I don't know what I'm gonna do right now. #depressed,1
903,1.16029E+18,1.16029E+18,8/10/2019,aizzyy2,so..had to restore my phone today..all my beautiful memes and stickers are gone..I feel like my son died.,['#depressed'],so..had to restore my phone today..all my beautiful memes and stickers are gone..I feel like my son died. #depressed,0
906,1.16028E+18,1.16028E+18,8/10/2019,bluuedreeams,I'm starting to lose faith in me getting better..,['#depressed'],I'm starting to lose faith in me getting better.. #Depressed,1
910,1.16026E+18,1.16026E+18,8/10/2019,lesbkyo,sorry if i dont reply to dms/texts iiiiii have only been talking to ry and soph bc i feel  depressed so. Yeah ??????,['#depressed'],sorry if i dont reply to dms/texts iiiiii have only been talking to ry and soph bc i feel #depressed so. Yeah ??????,1
911,1.16026E+18,1.16026E+18,8/10/2019,senen211,"i hate getting so sad to the point where my body completely shuts down, and all i can do is just lay and think about all my problems. ",['#depressed'],"i hate getting so sad to the point where my body completely shuts down, and all i can do is just lay and think about all my problems. #depressed",1
913,1.16025E+18,1.16025E+18,8/10/2019,caitpalmerx,Eeyore was my favourite Winnie the Pooh character growing up.. now I understand why ??,['#depressed'],Eeyore was my favourite Winnie the Pooh character growing up.. now I understand why ?? #depressed,0
916,1.16025E+18,1.16025E+18,8/10/2019,weirdlifedotcom,"No mater how many times you lose in a game, it will always tell you ""try again""... When things go sideways, sit back and enjoy a favorite game.   ","['#gamer', '#gaminglife', '#depressed']","No mater how many times you lose in a game, it will always tell you ""try again""... When things go sideways, sit back and enjoy a favorite game. #gamer #gaminglife #depressed",0
933,1.16021E+18,1.16021E+18,8/10/2019,lilgelatinbwb,Am I drinking  and being  before going into work? You’re damn right I am????,"['#icedcoffee', '#depressed']",Am I drinking #icedcoffee and being #depressed before going into work? You’re damn right I am????,1
938,1.1602E+18,1.1602E+18,8/10/2019,ebmedicine,This algorithm can guide management of the next  or Suicidal patient you see in your ED.  covers this complicated and critical Chief Complaint. pic.twitter.com/z3EKgdKzY0,"['#depressed', '#ebmedicine']",This algorithm can guide management of the next #Depressed or Suicidal patient you see in your ED. #EBMedicine covers this complicated and critical Chief Complaint. pic.twitter.com/z3EKgdKzY0,0
939,1.1602E+18,1.1602E+18,8/10/2019,lowerdepression," people may have problems concentrating, remembering details or making decisions, and may contemplate, attempt or commit suicide.",['#depressed'],"#Depressed people may have problems concentrating, remembering details or making decisions, and may contemplate, attempt or commit suicide.",0
948,1.16017E+18,1.16017E+18,8/10/2019,naveengarla,"   God, please help me.","['#depressed', '#helpless']","#depressed #helpless  God, please help me.",1
959,1.16009E+18,1.16009E+18,8/10/2019,kekfiix,Guys!!! I’m  im leaving Twitter!!! Am blacking out! ????????  pic.twitter.com/2ZPKNJ2QzA,['#depressed'],Guys!!! I’m #depressed im leaving Twitter!!! Am blacking out! ????????  pic.twitter.com/2ZPKNJ2QzA,1
960,1.16009E+18,1.16009E+18,8/10/2019,leavyjulia,So just been looking at profiles of my other half's family accounts on Twitter and i'm extremely depressed that my life is full of ChronicPain. I'm not living a normal fulfilled life like they are. Why is it taking over my existence..?,"['#depressed', '#chronicpain', '#life']",So just been looking at profiles of my other half's family accounts on Twitter and i'm extremely depressed that my life is full of ChronicPain. I'm not living a normal fulfilled life like they are. Why is it taking over my existence..?,1
963,1.16007E+18,1.16007E+18,8/10/2019,craigcaddell,"I'm very unhappy, I don't have a girlfriend, I don't have a Boyfriend and I don't Like where I live   ","['#unhappy', '#depressed']","I'm very unhappy, I don't have a girlfriend, I don't have a Boyfriend and I don't Like where I live  #unhappy #Depressed",1
965,1.16006E+18,1.16006E+18,8/10/2019,jagerlager_,nobody knows it’s my birthday am so depressed,"['#sad', '#depressed']",#sad nobody knows it’s my birthday am so #depressed,0
967,1.16006E+18,1.16006E+18,8/10/2019,716jwww,I saw a sad video and it ruined my whole day. So now I'm drinking a michelada and just bought 60$ worth of weed,['#depressed'],I saw a sad video and it ruined my whole day. So now I'm drinking a michelada and just bought 60$ worth of weed  #depressed,0
972,1.16001E+18,1.16001E+18,8/10/2019,azakhaer,"I'm not sure if other people with suicide/depressed/ friends/family/etc ever worry about waking up to the people they care about just... . And it's really difficult to process day after day, and try to act like nothings wrong.","['#suicidal', '#depressed']","I'm not sure if other people with #Suicidal /#Depressed friends/family/etc ever worry about waking up to the people they care about just... . And it's really difficult to process day after day, and try to act like nothings wrong.",0
976,1.16E+18,1.16E+18,8/10/2019,mjsully7,I just wanted smash burger but I’m on crutches and they don’t have a drive through so I’m,['#depressed'],I just wanted smash burger but I’m on crutches and they don’t have a drive through so I’m #depressed,0
988,1.15998E+18,1.15998E+18,8/10/2019,shawgop,Friday night. Trying to relax. Can't. Today was the 2nd time in my 20 years of federal biofuels advocacy where we just flat out lost. No way to sugarcoat it. Leaves me sick to my stomach knowing what farmers are going thru and seeing biofuels plants shut down.,['#depressed'],Friday night. Trying to relax. Can't. Today was the 2nd time in my 20 years of federal biofuels advocacy where we just flat out lost. No way to sugarcoat it. Leaves me sick to my stomach knowing what farmers are going thru and seeing biofuels plants shut down. #depressed,0
992,1.15997E+18,1.15997E+18,8/9/2019,parissathena,"I’m watching One Strange Rock on Netflix, talking about how Earth began, how it survives, it’s dangers and our danger. These types of documentaries always remind me how nothing fuckn matters and we’re all gonna die because we’re killing ourselves?? ",['#depressed'],"I’m watching One Strange Rock on Netflix, talking about how Earth began, how it survives, it’s dangers and our danger. These types of documentaries always remind me how nothing fuckn matters and we’re all gonna die because we’re killing ourselves?? #depressed",0
997,1.15995E+18,1.15995E+18,8/9/2019,proxyart1,I really need commission work,"['#commission', '#art', '#depressed']",I really need commission work  #commission #art #depressed,0
1015,1.16304E+18,1.16304E+18,8/18/2019,melvyndotme,"PLANNING FOR THE NEW WEEK  ""Failing to plan is planning to fail"".  In the last few months, I've allowed my depression to control my ability to function.  After 3 months of meds, I'm finally productive.  What your plans for the new week?    pic.twitter.com/3RDI20arti","['#depression', '#learning', '#melvynlive']","PLANNING FOR THE NEW WEEK  ""Failing to plan is planning to fail"".  In the last few months, I've allowed my #depression to control my ability to function.  After 3 months of meds, I'm finally productive.  What your plans for the new week?  #learning #melvynlive pic.twitter.com/3RDI20arti",1
1021,1.16304E+18,1.16304E+18,8/18/2019,labourgay,How do I find joy and pleasure in life again?,['#depression'],How do I find joy and pleasure in life again?  #Depression,1
1033,1.16304E+18,1.16304E+18,8/18/2019,changeitbooks,We rush to care for physical problems but often act like emotional problems are unimportant.,"['#sadness', '#depression', '#emotional']",We rush to care for physical problems but often act like emotional problems are unimportant. #sadness #depression #emotional,0
1039,1.16304E+18,1.16304E+18,8/18/2019,bigphilrecords,I'm not sad. I'm sick.,['#depression'],I'm not sad. I'm sick.   #depression,1
1074,1.16302E+18,1.16302E+18,8/18/2019,rammendrezalter,Depression bit me so hard it took me months to get back on social media,['#depression'],Depression bit me so hard it took me months to get back on social media #depression,1
1076,1.16302E+18,1.16302E+18,8/18/2019,lowerdepression,You don't understand  until you can't stand your own presence in an empty room.,['#depression'],You don't understand #depression until you can't stand your own presence in an empty room.,1
1100,1.16301E+18,1.16301E+18,8/18/2019,nicolab1983,"physical wounds heal, people forget what happened to you, how hard you have to fight the demons inside every day. I wish people could see how hard every day is for  have 1/6 of my brain missing, some days are bad...   pic.twitter.com/6d8IwVHsfG","['#survivors', '#depression']","physical wounds heal, people forget what happened to you, how hard you have to fight the demons inside every day. I wish people could see how hard every day is for #survivors have 1/6 of my brain missing, some days are bad... #depression  pic.twitter.com/6d8IwVHsfG",1
1102,1.16301E+18,1.16301E+18,8/18/2019,projekt42edi,can have many different symptoms.  pic.twitter.com/CeORRKfncL,['#depression'],#depression can have many different symptoms.  pic.twitter.com/CeORRKfncL,0
1112,1.16301E+18,1.16301E+18,8/18/2019,jo_watty,Today is going be a shit day,"['#headache', '#depression', '#cbalife']",Today is going be a shit day #headache #depression #cbalife,1
1114,1.16301E+18,1.16301E+18,8/18/2019,aolmahuads,"Infact if you keenly observe all religion haters, community haters are currently down with depression attack.",['#depression'],"Infact if you keenly observe all religion haters, community haters are currently down with #Depression attack.",0
1127,1.163E+18,1.163E+18,8/18/2019,ss_final,I couldn’t be with people and I didn’t want to be alone.,['#depression'],"“I couldn’t be with people and I didn’t want to be alone."" #depression",1
1131,1.163E+18,1.163E+18,8/18/2019,treeoflifelive1,Do you set boundaries for yourself. Not doing so will eventually create unintended stress and anxiety. Setting boundaries will make life a whole lot easier.,['#depression'],Do you set boundaries for yourself. Not doing so will eventually create unintended stress and anxiety. Setting boundaries will make life a whole lot easier. #depression,0
1143,1.16299E+18,1.16299E+18,8/18/2019,therealdelaid,how many days of being unable leave bed and do the things you usually enjoy before alarm bells ring?,['#depression'],how many days of being unable leave bed and do the things you usually enjoy before alarm bells ring? #depression,1
1152,1.16299E+18,1.16299E+18,8/18/2019,sarahv2k,I haven't talked about hoarding and depression in a while. I'm on a quarter dose of meds now. And I'm still a bit stuck with hoarding. Decided to try to do some removal for efficiency today. I found a dotmatrix printed transcript of  from . Fullpost Twittr.,"['#hoarding', '#depression', '#lafemmenikita']",I haven't talked about #hoarding and #depression in a while. I'm on a quarter dose of meds now. And I'm still a bit stuck with hoarding. Decided to try to do some removal for efficiency today. I found a dotmatrix printed transcript of #LaFemmeNikita from #1999. Fullpost Twittr.,1
1156,1.16299E+18,1.16299E+18,8/18/2019,wismerjesse,I'm just going to say it. I'm a complete fucking mess here! Seriously wanting to just run and kiss a certain individual. She knows who she is. I can't tag her in it tho. She is still my better half.,['#depression'],I'm just going to say it. I'm a complete fucking mess here! Seriously wanting to just run and kiss a certain individual. She knows who she is. I can't tag her in it tho. She is still my better half. #depression,1
1164,1.16299E+18,1.16299E+18,8/18/2019,damagedgoods999,I cut today. And I’m not proud of it.  lmao I feel so edgy putting a depression hashtag. Whateva idc.,['#depression'],I cut today. And I’m not proud of it. #depression lmao I feel so edgy putting a depression hashtag. Whateva idc.,1
1173,1.16298E+18,1.16298E+18,8/18/2019,superiotter,Hey what s up family I'm having depression for dinner,['#depression'],Hey what s up family I'm having #DEPRESSION for dinner,0
1187,1.16297E+18,1.16297E+18,8/18/2019,a_for_adham,What depression mean :) Laugh outside down inside   pic.twitter.com/tkZeniwtIb,['#depression'],What depression mean :) Laugh outside down inside #depression  pic.twitter.com/tkZeniwtIb,1
1191,1.16297E+18,1.16297E+18,8/18/2019,giveawayskat,I need friends on here so lonely talking to myself just mad this Twitter and need friends ??,"['#friends', '#depression', '#cantsleep']",#friends #depression #cantsleep I need friends on here so lonely talking to myself just mad this Twitter and need friends ??,1
1194,1.16297E+18,1.16297E+18,8/18/2019,blazecat713,"Hewwo, I'm kinda feeling down. I don't think I'm ever going to be noticed as an artist. I promote and such but I'm not sure what would draw attention to others besides requests. Which is fine but I'm not really making a name for myself. And I hate it.     pic.twitter.com/8yZKCDI8xh","['#sad', '#depression']","Hewwo, I'm kinda feeling down. I don't think I'm ever going to be noticed as an artist. I promote and such but I'm not sure what would draw attention to others besides requests. Which is fine but I'm not really making a name for myself. And I hate it.  #sad #depression  pic.twitter.com/8yZKCDI8xh",1
1203,1.16297E+18,1.16297E+18,8/18/2019,ayaznaick99,"Sometimes when you plan your day to be the most productive, depression puts you down anyway. You have to be your best even then and proceed with your plans.   ","['#sundaymotivation', '#sundaythoughts', '#depression']","Sometimes when you plan your day to be the most productive, depression puts you down anyway. You have to be your best even then and proceed with your plans. #SundayMotivation #SundayThoughts #depression",0
1208,1.16297E+18,1.16297E+18,8/18/2019,chaosupdate,"just learned that the wizard of oz was a metaphor for the monetary system in the wake of the great depression. yellow brick = gold, Oz = ounce, etc. There’s way more.   ","['#depression', '#movie', '#classic']","just learned that the wizard of oz was a metaphor for the monetary system in the wake of the great depression. yellow brick = gold, Oz = ounce, etc. There’s way more. #depression #movie #classic",0
1218,1.16296E+18,1.16296E+18,8/18/2019,blackte4,"This journey to become a YouTuber isn't easy for me. I walk with a purpose to fix me. To record it, edit it, then post it for all to see ain't easy. I do it for the one person that needed the message not the haters.  ","['#youtubers', '#depression']","This journey to become a YouTuber isn't easy for me. I walk with a purpose to fix me. To record it, edit it, then post it for all to see ain't easy. I do it for the one person that needed the message not the haters. #YouTubers #depression",1
1227,1.16296E+18,1.16296E+18,8/18/2019,sermonsoundbite,"Anxiety in the heart of man causes depression, But a good word makes it glad.   Proverbs 12:25","['#anxiety', '#depression']","Anxiety in the heart of man causes depression, But a good word makes it glad. #anxiety #depression Proverbs 12:25",0
1244,1.16295E+18,1.16295E+18,8/18/2019,somesillywowzer,"If you're friended with me, and I find out you think all someone has to do is snap out of it re: their  and PTSD... do me a favour:",['#depression'],"If you're friended with me, and I find out you think all someone has to do is snap out of it re: their #depression and PTSD... do me a favour:",0
1246,1.16295E+18,1.16295E+18,8/18/2019,megmcwatters,Welcome to the panic room Where all your darkest fears are gonna Come for you    pic.twitter.com/8k0iXet8z5,"['#emotionalart', '#depression', '#drawingfeels']",Welcome to the panic room Where all your darkest fears are gonna Come for you #emotionalart #depression #drawingfeels pic.twitter.com/8k0iXet8z5,0
1250,1.16294E+18,1.16294E+18,8/18/2019,afribszimbabwe,"Friends & family should be on your side when it comes to helping you manage & eventually beat . Being open about your illness with those close to you can help them understand what’s going on for you, and why they may think you’ve “not been yourself.” ","['#depression', '#breakthestigma']","Friends & family should be on your side when it comes to helping you manage & eventually beat #depression. Being open about your illness with those close to you can help them understand what’s going on for you, and why they may think you’ve “not been yourself.” #BreakTheStigma",0
1253,1.16294E+18,1.16294E+18,8/18/2019,llex88_twitch,"The worst thing about  is that it teases you thinking you are getting better, but then it drops you back to the bottom harder every time.  I wish I could just be happy....  pic.twitter.com/zRf2H1L13H",['#depression'],"The worst thing about #Depression is that it teases you thinking you are getting better, but then it drops you back to the bottom harder every time.  I wish I could just be happy....  pic.twitter.com/zRf2H1L13H",1
1271,1.16293E+18,1.16293E+18,8/18/2019,its_kenziewow,Deserve the world and if you feel like nobody cares or wants you here I do I love you and I care and I want you here don’t let this people tell you that your not worth it because you are your worth everything,"['#depression', '#stopthehate', '#spreadlove']",Deserve the world and if you feel like nobody cares or wants you here I do I love you and I care and I want you here don’t let this people tell you that your not worth it because you are your worth everything #depression #StopTheHate #SpreadLove,0
1274,1.16293E+18,1.16293E+18,8/18/2019,stigma_1in4,"Despite being physically very unwell this past week, I am mentally feeling very strong right now. Genuinely excited by the opportunity to kick on now and make the most of life. Overcoming  one step at a time.",['#depression'],"Despite being physically very unwell this past week, I am mentally feeling very strong right now. Genuinely excited by the opportunity to kick on now and make the most of life. Overcoming #depression one step at a time.",1
1279,1.16292E+18,1.16292E+18,8/18/2019,baba_rani,"and if you try to stand up for yourself especially when it gets too much, you are being rude, and disrespectful.    happens.","['#depression', '#depressionisreal', '#domesticabuse']","and if you try to stand up for yourself especially when it gets too much, you are being rude, and disrespectful. #depression #DepressionIsReal #domesticabuse happens.",1
1283,1.16292E+18,1.16292E+18,8/18/2019,guswhyte,The next story about depression was also awesome. What a super lady to shine through tough times and then tell her story to help others.,"['#diamondsinthedust', '#suicide', '#depression']",The next story about #DiamondsintheDust was also awesome. What a super lady to shine through tough times and then tell her story to help others. #suicide #depression,0
1285,1.16292E+18,1.16292E+18,8/18/2019,keantakuya,I lost in a maze. How to escape?,['#depression'],I lost in a'maze. How to escape?  #depression,1
1305,1.16291E+18,1.16291E+18,8/18/2019,jgincley,"Darkness won't fade. It envelopes you, crawls under your skin. It stays and never seems to leave.   ","['#depression', '#darkness', '#alone']","Darkness won't fade. It envelopes you, crawls under your skin. It stays and never seems to leave. #depression #darkness #alone",1
1322,1.1629E+18,1.1629E+18,8/18/2019,onceuponabrae,"Amazing how you can be so fatigued and unmotivated, then a few sweet words of encouragement can mobilize you in minutes to leave the house. Words like ""He didn't deserve you"" or ""You can get better."" Or ""Chinese food buffet."" I'm not proud but that's where I am. ",['#depression'],"Amazing how you can be so fatigued and unmotivated, then a few sweet words of encouragement can mobilize you in minutes to leave the house. Words like ""He didn't deserve you"" or ""You can get better."" Or ""Chinese food buffet."" I'm not proud but that's where I am. #depression",1
1323,1.1629E+18,1.1629E+18,8/18/2019,aye_bitchass7,No job. No car. No money. No worth. .... ..... ....... That’s kinda where I am @ right now.,['#depression'],No job. No car. No money. No worth. .... ..... ....... That’s kinda where I am @ right now. #depression,1
1324,1.1629E+18,1.1629E+18,8/18/2019,jgincley,"Why does certain things happen? What can be done to change this? Questions, are the worse.   ","['#depression', '#unknowing', '#lost']","Why does certain things happen? What can be done to change this? Questions, are the worse. #depression #unknowing #LOST",1
1333,1.16289E+18,1.16289E+18,8/18/2019,findingwolfgirl,I’m watching my show and its still not keeping my  depression and anxiety at bay. This stress is crushing me :(,"['#anxiety', '#depression', '#ptsd']",I’m watching my show and its still not keeping my #Anxiety #Depression and #PTSD at bay. This stress is crushing me :(,1
1372,1.16288E+18,1.16288E+18,8/18/2019,mhardyv1fan,If you're dealing with depression just remember you aren't alone talk to closes person who been there for you and trust you I know it's hard to speak up I'll try to help you too as much as I can to hear your problems,['#depression'],If you're dealing with #depression just remember you aren't alone talk to closes person who been there for you and trust you I know it's hard to speak up I'll try to help you too as much as I can to hear your problems,0
1382,1.16288E+18,1.16288E+18,8/18/2019,charlizetheroff,jfc ANOTHER bad morning  I dont even have anything to be depressed about  oh hang on … leaving me to fester under the poverty line for 10 years,"['#centrelink', '#depression', '#newstart']",jfc ANOTHER bad morning  I dont even have anything to be depressed about  oh hang on …#Centrelink leaving me to fester under the poverty line for 10 years   #Depression #Newstart,1
1388,1.16288E+18,1.16287E+18,8/17/2019,catharsisinvain,"I can't get through this without pain and suffering. And I'll just keep on talking, trying to make my way through every day. I love you Debbie. ",['#depression'],"I can't get through this without pain and suffering. And I'll just keep on talking, trying to make my way through every day. I love you Debbie. #depression",1
1389,1.16288E+18,1.16287E+18,8/17/2019,catharsisinvain,I used to imagine I'd hear something at the door. I'd hear a knock and I'd pray it was her. Or I would hope it was her. I had dreams like that. I'm not having dreams like that now. I know she's gone. She won't be back. Ever. I sure love her. I sure miss her.,['#depression'],I used to imagine I'd hear something at the door. I'd hear a knock and I'd pray it was her. Or I would hope it was her. I had dreams like that. I'm not having dreams like that now. I know she's gone. She won't be back. Ever. I sure love her. I sure miss her. #depression,1
1390,1.16288E+18,1.16287E+18,8/17/2019,catharsisinvain,"Anyway, I walk around the house, and I try not to look at things, try not to think of her. But that's all I can do. All I do is feel this deep pain, this deep longing. I see her again. I remember when I was in Germany, and she left. ",['#depression'],"Anyway, I walk around the house, and I try not to look at things, try not to think of her. But that's all I can do. All I do is feel this deep pain, this deep longing. I see her again. I remember when I was in Germany, and she left. #depression",1
1392,1.16287E+18,1.16287E+18,8/17/2019,catharsisinvain,"That she feels good, feels no pain, is happy. If there isn't, I'll probably never see her again. Unless there's some other side, like hell. How she may get to that side, I don't know how that would be. She was too much of a saint. ",['#depression'],"That she feels good, feels no pain, is happy. If there isn't, I'll probably never see her again. Unless there's some other side, like hell. How she may get to that side, I don't know how that would be. She was too much of a saint. #depression",1
1393,1.16287E+18,1.16287E+18,8/17/2019,catharsisinvain,"Came up here, a new life, after the last divorce and a year of being in pain. Slowly dissipated, but it's never gone. I've been abandoned again. Lost. Taken away from happiness. But I sure hope Debbie, if there is another world, a heaven, that she's in it. ",['#depression'],"Came up here, a new life, after the last divorce and a year of being in pain. Slowly dissipated, but it's never gone. I've been abandoned again. Lost. Taken away from happiness. But I sure hope Debbie, if there is another world, a heaven, that she's in it. #depression",1
1394,1.16287E+18,1.16287E+18,8/17/2019,catharsisinvain,That... I couldn't believe my luck. I was so excited to be with her. Or going to be with her again when I lived in Chandler and she lived in Spokane. We connected again through email. And we started talking and texting and emailing. I was so excited.,['#depression'],That... I couldn't believe my luck. I was so excited to be with her. Or going to be with her again when I lived in Chandler and she lived in Spokane. We connected again through email. And we started talking and texting and emailing. I was so excited. #depression,0
1395,1.16287E+18,1.16287E+18,8/17/2019,catharsisinvain,"I dreamt the other day when I would see her again and be with her. At least see her again. I finally got to in 2007. It took us two weeks to decide we loved each other still... looking at the old emails. Or less than two weeks, I don't know. ",['#depression'],"I dreamt the other day when I would see her again and be with her. At least see her again. I finally got to in 2007. It took us two weeks to decide we loved each other still... looking at the old emails. Or less than two weeks, I don't know. #depression",1
1397,1.16287E+18,1.16287E+18,8/17/2019,catharsisinvain,"She didn't go out with anybody. She died. It's really hard to accept sometimes. I feel lonely. I feel lost. I feel like I don't have anybody there for me anymore... who can pick up the slack, when I'm lacking. I guess that I'm glad she's not in pain. I sure miss her. ",['#depression'],"She didn't go out with anybody. She died. It's really hard to accept sometimes. I feel lonely. I feel lost. I feel like I don't have anybody there for me anymore... who can pick up the slack, when I'm lacking. I guess that I'm glad she's not in pain. I sure miss her. #depression",1
1398,1.16287E+18,1.16287E+18,8/17/2019,catharsisinvain,"And I walk around the house and sometimes I think just momentarily that she'll be back to take care of this or that. And I realize she'll never be back. She didn't go away on a trip. She didn't go away on vacation, she's not at work. She didn't go to the store. ",['#depression'],"And I walk around the house and sometimes I think just momentarily that she'll be back to take care of this or that. And I realize she'll never be back. She didn't go away on a trip. She didn't go away on vacation, she's not at work. She didn't go to the store. #depression",1
1403,1.16287E+18,1.16287E+18,8/17/2019,newdawnfades19,Manic depression has taken by soul I wish I could all this pain away,['#depression'],Manic depression has taken by soul I wish I could all this pain away #depression,1
1404,1.16287E+18,1.16287E+18,8/17/2019,catharsisinvain,"Having a double mastectomy, very painful. Having radiation, never being over the pain. Taking pain killers, a lot of pain. And being diagnosed with Stage-4 cancer a year later, November 21st, 2017 to November 21st, 2018. And she died two months later, Jan 21st, 2019. ",['#depression'],"Having a double mastectomy, very painful. Having radiation, never being over the pain. Taking pain killers, a lot of pain. And being diagnosed with Stage-4 cancer a year later, November 21st, 2017 to November 21st, 2018. And she died two months later, Jan 21st, 2019. #depression",1
1406,1.16287E+18,1.16287E+18,8/17/2019,catharsisinvain,"I walk around the house and I see things of Debbie and I think of her. I think of the pain she went through, suffered for so long. All those procedures she went through. Between finding out she had cancer and the pain. Having chemotherapy for a long time. ",['#depression'],"I walk around the house and I see things of Debbie and I think of her. I think of the pain she went through, suffered for so long. All those procedures she went through. Between finding out she had cancer and the pain. Having chemotherapy for a long time. #depression",1
1407,1.16287E+18,1.16287E+18,8/17/2019,catharsisinvain,"She would have some understanding. But noone, noone is there. People have their own lives and their own busy schedules. I have nothing but time. Time to think about what I used to have and what I no longer do have. I think, if I could only be with her again. ",['#depression'],"She would have some understanding. But noone, noone is there. People have their own lives and their own busy schedules. I have nothing but time. Time to think about what I used to have and what I no longer do have. I think, if I could only be with her again. #depression",1
1411,1.16287E+18,1.16287E+18,8/17/2019,catharsisinvain,"No matter how hard I try, I cannot force her memories from my mind. As much I loved and love her, I don't want to think about how much I miss her. She was the person I need the most when I feel this way. She would talk to me, she would spend time with me. ",['#depression'],"No matter how hard I try, I cannot force her memories from my mind. As much I loved and love her, I don't want to think about how much I miss her. She was the person I need the most when I feel this way. She would talk to me, she would spend time with me. #depression",1
1412,1.16287E+18,1.16287E+18,8/17/2019,ahddrv,"Yet another sleepless night. I record 'comfort' stuff. Will be watching the *Hairy Bikers* and *A Place in the Sun* until the wee, small hours. With my little dog ?  ","['#panicdisorder', '#depression']","Yet another sleepless night. I record 'comfort' stuff. Will be watching the *Hairy Bikers* and *A Place in the Sun* until the wee, small hours. With my little dog ? #PanicDisorder #Depression",1
1421,1.16287E+18,1.16287E+18,8/17/2019,catharsisinvain,"Despite every attempt, my outpouring of emotions fails to strike substance and falls to the wind dispersing with the world's other particles. ",['#depression'],"Despite every attempt, my outpouring of emotions fails to strike substance and falls to the wind dispersing with the world's other particles. #depression",1
1435,1.16286E+18,1.16286E+18,8/17/2019,jeaniedoogan,Depression is like wearing a one of those weighted blankets- makes it feel real good to lay in bed for 16 hours but also makes it pretty exhausting to do anything outside of that,['#depression'],Depression is like wearing a one of those weighted blankets- makes it feel real good to lay in bed for 16 hours but also makes it pretty exhausting to do anything outside of that #depression,1
1437,1.16286E+18,1.16286E+18,8/17/2019,carleygalley,Learning to pretend to have a good time had become a natural skill. I hope one day it is genuine,['#depression'],Learning to pretend to have a good time had become a natural skill. I hope one day it is genuine #depression,1
1458,1.16286E+18,1.16286E+18,8/17/2019,ss_final,Try to keep up with social activities even if you don’t feel like it. It'll help with,['#depression'],Try to keep up with social activities even if you don’t feel like it. It'll help with #depression,0
1483,1.16285E+18,1.16285E+18,8/17/2019,skypetherapist,Mindfulness Therapy is the application of depression for healing  and  and emotional pain. This is a very powerful approach once you have learned how to do this.,"['#mindfulness', '#anxiety', '#depression']",Mindfulness Therapy is the application of #mindfulness for healing #anxiety and #depression and emotional pain. This is a very powerful approach once you have learned how to do this.,0
1491,1.16285E+18,1.16285E+18,8/17/2019,jamesrackham,Hello darkness my old friend  I've come to talk with you again...,"['#ptsd', '#depression']",Hello darkness my old friend  I've come to talk with you again... #PTSD #depression,1
1511,1.16285E+18,1.16285E+18,8/17/2019,aj_socash,Come on. I took an extra 75mg of medication and  and  are still kicking by butt today. Think I'm just gonna pic.twitter.com/5sE2izjGOc,"['#depression', '#anxiety']",Come on. I took an extra 75mg of medication and #depression and #anxiety are still kicking by butt today. Think I'm just gonna pic.twitter.com/5sE2izjGOc,1
1525,1.16285E+18,1.16285E+18,8/17/2019,findingwolfgirl,"My Anxiety Disorder, PTSD, Depression   are real and today I am battling. My happiness is fading and my brain is messing with me so badly, I’ve been trying hard not to cry, trying hard just to stay positive but I am struggling.","['#anxietydisorder', '#ptsd', '#depression']","My #AnxietyDisorder #PTSD #Depression are real and today I am battling. My happiness is fading and my brain is messing with me so badly, I’ve been trying hard not to cry, trying hard just to stay positive but I am struggling.",1
1536,1.16284E+18,1.16284E+18,8/17/2019,findingwolfgirl,"I almost rear-ended someone stupidly bad earlier because my brain, and body are so exhausted, mentally and physically. My anxiety has been so bad today. Its been a struggle..   ","['#anxietydisorder', '#ptsd', '#depression']","I almost rear-ended someone stupidly bad earlier because my brain, and body are so exhausted, mentally and physically. My anxiety has been so bad today. Its been a struggle.. #AnxietyDisorder #PTSD #Depression",1
